,Price,ram_in_gb,ddr_version,gen_type,size_in_inches,SSD,HDD,processor_name_name_encoded,OS_name_encoded,disk_drive_name_encoded,touchscreen_name_encoded,company_name_encoded,graphic_card_name_encoded
182,13648180.0,8,4,10,11.6,512,0,1,3,3,0,6,1
183,10736180.0,4,4,10,15.6,512,0,1,3,3,0,0,1
184,12738180.0,8,4,10,15.6,1000,0,1,3,3,1,14,0
185,9098180.0,16,4,0,15.6,512,0,0,3,3,0,2,0
186,8003450.0,16,4,0,15.6,512,0,0,3,3,0,8,0
187,15468180.0,8,4,0,15.6,512,0,1,3,3,0,9,1
188,11828180.0,8,5,10,15.6,512,0,1,3,3,0,2,1
189,28117180.0,8,4,0,15.6,512,0,0,3,3,0,6,1
190,9098180.0,16,4,10,17.3,1000,0,1,3,3,0,8,1
191,6186180.0,8,4,10,16.1,2000,0,1,3,3,0,8,0
192,12556180.0,32,5,0,15.5,1000,0,0,3,3,0,8,0
193,6695780.0,8,4,10,15.0,512,0,1,3,3,0,4,0
194,7278180.0,8,4,0,15.6,1000,0,0,3,3,0,2,0
195,3092180.0,16,4,10,0.0,512,0,1,3,3,0,12,0
196,14558180.0,8,4,0,15.6,256,0,1,3,3,0,2,0
197,69158180.0,8,5,10,11.6,1000,1000,1,3,0,0,2,0
198,10554180.0,4,4,10,16.0,2000,0,1,3,3,0,6,0
199,10008180.0,16,4,10,16.0,512,0,1,3,3,0,6,0
200,9463818.0,32,5,0,15.6,512,0,0,3,3,0,6,0
201,11828180.0,16,4,10,15.6,256,0,1,3,3,0,6,1
202,23658180.0,8,4,0,15.6,512,0,0,3,3,0,2,0
203,9553180.0,16,5,10,15.6,512,0,1,3,3,0,6,0
204,10082800.0,16,4,0,15.6,256,1000,0,3,0,0,8,0
205,12556180.0,16,4,10,15.6,512,0,1,3,3,0,2,0
206,7278180.0,8,4,10,15.6,512,0,1,3,3,0,8,0
207,10918180.0,8,4,10,15.6,512,0,1,3,3,0,6,0
208,51959180.0,16,4,0,15.6,512,0,0,2,3,0,1,0
209,78258180.0,8,4,10,15.6,1000,0,1,3,3,0,2,0
210,32394180.0,16,4,0,14.0,1000,0,0,3,3,0,2,0
211,3456180.0,32,3,0,14.0,512,0,0,3,3,0,12,0
212,7461818.0,32,5,0,16.0,256,1000,0,3,0,0,2,0
213,20018180.0,16,4,10,15.6,512,0,1,3,3,0,2,1
214,11282180.0,4,4,0,11.6,512,0,0,3,3,0,8,0
215,6186180.0,8,4,0,15.6,256,0,0,3,3,0,8,0
216,60968180.0,16,4,0,15.6,512,0,0,3,3,0,4,1
217,40948180.0,16,4,10,14.0,512,0,1,3,3,1,2,0
218,10554180.0,8,4,10,15.0,2000,0,1,3,3,0,6,0
219,3092180.0,32,5,10,17.3,512,0,1,3,3,0,12,0
220,11828180.0,32,5,0,16.0,1000,0,0,3,3,0,6,1
221,8188180.0,16,4,10,15.6,512,0,1,3,3,0,2,0
222,6550180.0,4,4,10,11.6,512,0,1,3,3,0,0,0
223,10008180.0,16,4,10,15.6,1000,0,1,3,3,0,6,0
224,15468180.0,8,4,10,14.0,512,0,1,3,3,1,9,1
225,21426496.0,8,5,0,15.6,512,0,0,3,3,0,4,1
226,8734180.0,8,4,10,15.6,256,0,1,3,3,0,2,0
227,9553180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
228,10372180.0,16,5,0,0.0,512,0,0,3,3,0,2,0
229,45500000.0,8,5,10,15.6,512,0,1,3,3,0,17,1
230,26934180.0,8,4,0,15.6,512,0,0,3,3,0,2,1
231,10918180.0,8,5,0,15.6,512,0,0,3,3,0,6,0
232,12192180.0,16,4,10,15.6,2000,0,1,3,3,0,9,1
233,10082800.0,32,5,0,15.6,512,0,0,3,3,0,8,0
234,7642180.0,16,4,10,13.4,512,0,1,3,3,1,0,0
235,6186180.0,16,4,0,14.0,1000,0,0,3,3,0,8,0
236,9826180.0,8,4,10,15.6,512,0,1,3,3,0,8,1
237,12465180.0,2,3,10,15.6,512,0,1,3,3,0,6,0
238,40948180.0,8,5,10,15.6,512,0,1,3,3,0,2,0
239,3456180.0,8,4,0,15.0,512,0,0,3,3,0,12,0
240,8644818.0,8,4,10,15.6,1000,0,1,3,3,0,6,0
241,49138180.0,16,5,10,13.3,256,1000,1,3,0,0,2,0
242,7278180.0,32,5,10,16.0,512,0,1,3,3,0,2,0
243,3092180.0,4,4,10,11.6,512,0,1,3,3,0,12,0
244,17834180.0,8,4,10,15.6,512,0,1,3,3,0,8,1
245,36398180.0,16,5,10,17.3,2000,0,1,3,3,0,2,0
246,12556180.0,8,5,10,15.6,1000,0,1,3,3,0,8,1
247,10008180.0,4,4,0,11.6,1000,0,0,3,3,0,6,0
248,20109180.0,16,4,10,15.6,512,0,1,2,3,0,1,0
249,16924180.0,16,5,10,14.0,1000,0,1,3,3,1,6,1
250,10372180.0,16,4,10,15.6,512,0,1,3,3,0,9,0
251,9553180.0,8,4,0,15.6,512,0,0,3,3,0,6,0
252,4821180.0,8,3,10,13.0,512,0,1,3,3,0,7,0
253,18952570.0,16,4,10,16.1,512,0,1,3,3,0,8,1
254,65882180.0,8,4,10,14.0,1000,0,1,3,3,0,2,0
255,10918180.0,8,4,10,15.6,512,0,1,3,3,0,6,0
256,13649818.0,8,4,10,15.6,512,0,1,3,3,0,6,0
257,24022180.0,16,4,10,16.0,512,0,1,3,3,0,8,1
258,9098180.0,32,5,10,16.0,1000,0,1,3,3,0,2,0
259,8003450.0,16,4,10,14.0,1000,0,1,3,3,0,8,0
260,8461180.0,16,4,10,15.6,512,0,1,3,3,0,4,0
261,8098818.0,16,4,10,15.6,512,0,1,3,3,0,4,0
262,31302180.0,8,4,10,14.0,512,0,1,3,3,1,2,0
263,15468180.0,8,4,10,15.6,256,0,1,3,3,0,9,1
264,11646180.0,8,4,10,14.0,512,0,1,3,3,0,6,1
265,14922180.0,8,4,10,15.6,2000,0,1,3,3,0,6,0
266,13102180.0,16,5,10,16.0,512,0,1,3,3,1,9,0
267,3092180.0,16,4,0,15.6,512,0,0,3,3,0,12,0
268,40948180.0,8,4,10,15.6,512,0,1,3,3,0,0,1
269,24022180.0,16,4,10,15.6,1000,0,1,3,3,1,2,0
270,32030180.0,16,4,10,15.6,1000,0,1,3,3,0,9,0
271,10008180.0,4,4,0,11.6,512,0,0,3,3,0,6,0
272,44588180.0,32,5,0,16.0,512,0,0,3,3,0,9,1
273,10281180.0,16,5,10,14.0,1000,0,1,3,3,0,6,0
274,13102180.0,16,5,10,16.0,512,0,1,3,3,0,8,0
275,9553180.0,8,4,10,15.6,256,0,1,3,3,0,6,0
276,18198180.0,16,5,10,15.6,512,0,1,3,3,0,4,1
277,31848180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
278,9079980.0,8,4,10,14.0,1000,0,1,3,3,1,4,0
279,10918180.0,8,4,0,15.6,512,0,1,3,3,0,6,0
280,13284180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
281,28208180.0,16,4,10,0.0,512,0,1,3,3,0,2,0
282,51322180.0,16,4,10,0.0,512,0,1,3,3,0,2,1
283,3456180.0,16,4,0,15.6,256,0,0,3,3,0,12,0
284,6368180.0,16,4,0,15.6,512,0,0,0,3,0,6,0
285,9307298.0,16,4,10,14.0,1000,0,1,3,3,0,6,0
286,15013180.0,16,4,0,14.0,512,0,0,3,3,1,6,0
287,6186180.0,32,5,10,15.6,1000,0,1,3,3,0,8,0
288,6186180.0,4,4,0,15.6,256,1000,0,3,0,0,8,0
289,47318180.0,8,4,10,11.6,512,0,1,3,3,0,9,1
290,10008180.0,8,4,10,15.6,512,0,1,3,3,0,6,0
291,9553180.0,16,4,10,14.0,512,0,1,3,3,1,6,0
292,15650180.0,8,4,10,14.0,1000,0,1,3,3,0,9,1
293,12374180.0,8,4,10,15.0,1000,0,1,3,3,0,6,0
294,59330180.0,32,5,10,15.6,1000,0,1,3,3,0,17,1
295,10918180.0,8,4,10,16.0,512,0,1,3,3,0,9,1
296,10918180.0,8,4,10,15.6,256,0,1,3,3,0,6,0
297,3092180.0,16,4,0,15.6,512,0,0,3,3,0,12,0
298,19108180.0,8,4,10,15.6,256,0,1,3,3,0,9,1
299,8552180.0,32,4,10,15.6,512,0,1,3,3,0,2,0
300,6186180.0,8,4,0,15.6,512,0,0,3,3,0,8,0
301,20564180.0,16,4,10,15.6,1000,0,1,3,3,0,6,1
302,9079980.0,4,4,10,15.6,512,0,1,3,3,0,4,0
303,38582180.0,16,4,10,14.0,1000,0,1,3,3,0,2,1
304,12738180.0,8,4,10,11.6,512,0,1,3,3,0,4,1
305,22748180.0,8,4,0,16.0,1000,0,0,3,3,0,2,0
306,10918180.0,16,4,10,14.0,1000,0,1,3,3,0,8,0
307,7096180.0,16,4,10,15.0,512,0,1,3,3,0,8,0
308,21838180.0,16,5,10,15.6,512,0,1,2,3,0,1,0
309,12556180.0,8,5,10,15.6,0,1000,1,3,1,0,9,0
310,33850180.0,16,5,10,15.6,512,0,1,3,3,0,9,0
311,7279818.0,16,4,0,0.0,512,0,0,3,3,0,8,0
312,60058180.0,8,4,10,14.0,512,0,1,3,3,1,2,0
313,6459180.0,8,3,0,15.6,1000,0,0,3,3,0,8,0
314,15468180.0,8,4,10,15.6,512,0,1,3,3,0,7,0
315,11646180.0,32,5,10,13.3,512,0,1,3,3,0,8,0
316,13029380.0,8,4,0,15.6,256,0,0,3,3,0,4,0
317,27298180.0,16,5,0,16.0,2000,0,0,3,3,0,5,1
318,24932180.0,8,4,10,15.6,1000,0,1,3,3,0,4,1
319,3092180.0,16,5,0,17.3,512,0,0,3,3,1,12,0
320,18198180.0,16,4,10,15.6,512,0,1,3,3,0,2,0
321,15104180.0,16,4,0,15.6,512,0,0,3,3,0,2,1
322,20109180.0,16,4,10,14.0,1000,0,1,2,3,1,1,0
323,10008180.0,16,5,10,16.0,512,0,1,3,3,0,6,0
324,20109180.0,4,4,10,15.6,1000,0,1,2,3,0,1,0
325,9644180.0,16,5,10,0.0,512,0,1,3,3,0,8,0
326,13648180.0,16,4,0,11.6,512,0,0,3,3,0,8,1
327,3456180.0,8,3,10,15.6,512,0,1,3,3,0,12,0
328,30302818.0,8,4,10,15.6,512,0,1,3,3,0,6,1
329,22748180.0,8,3,0,13.0,512,0,0,3,3,0,2,0
330,36034180.0,8,4,10,15.6,512,0,1,3,3,0,6,1
331,9553180.0,16,4,10,13.0,256,0,1,3,3,0,6,0
332,26024180.0,4,4,0,15.6,512,0,0,3,3,0,9,0
333,23658180.0,16,4,0,15.6,256,1000,0,3,0,0,2,0
334,18603858.0,16,5,10,11.6,512,0,1,3,3,0,2,0
335,10918180.0,32,5,0,16.1,512,0,0,3,3,0,6,0
336,6624800.0,8,4,0,14.0,256,1000,0,3,0,1,4,0
337,15468180.0,16,5,10,17.3,512,0,1,3,3,0,6,0
338,9098180.0,16,5,10,15.6,512,0,1,3,3,0,2,0
339,3092180.0,16,5,0,14.0,1000,0,0,3,3,0,12,0
340,9580298.0,16,4,10,15.6,512,0,1,3,3,0,6,0
341,41858180.0,8,4,10,14.0,512,0,1,3,3,1,2,1
342,15085980.0,8,4,10,14.0,512,0,1,3,3,0,4,0
343,10008180.0,16,4,10,14.0,256,0,1,3,3,0,6,0
344,5458180.0,8,4,0,0.0,512,0,0,3,3,0,7,0
345,53872000.0,4,4,0,13.4,512,0,1,3,3,1,6,1
346,42768180.0,8,4,10,14.0,1000,0,1,3,3,1,2,1
347,9553180.0,32,5,0,11.6,256,1000,0,3,0,0,6,0
348,16196180.0,16,4,10,14.0,1000,0,1,3,3,1,4,0
349,10918180.0,8,4,10,15.6,1000,0,1,3,3,0,2,0
350,34578180.0,8,4,0,14.0,512,0,0,3,3,1,8,1
351,10918180.0,32,5,9,15.6,256,0,0,3,3,0,6,0
352,19836180.0,32,4,0,15.6,512,0,0,3,3,0,6,0
353,12920180.0,8,4,10,17.3,512,0,1,3,3,0,6,1
354,9098180.0,16,4,10,15.6,1000,0,1,3,3,0,2,0
355,7279818.0,8,4,10,15.6,512,0,1,3,3,0,8,0
356,11100180.0,32,5,10,14.0,1000,0,1,3,3,1,2,0
357,15267980.0,16,4,7,14.0,512,0,1,3,3,0,4,1
358,7096180.0,16,4,10,16.0,512,0,1,3,3,0,6,0
359,6186180.0,8,4,10,14.0,512,0,1,3,3,0,8,0
360,3092180.0,8,5,10,15.6,512,0,1,3,3,1,12,0
361,10008180.0,8,4,10,16.1,1000,0,1,3,3,0,6,0
362,12192180.0,8,4,10,15.6,1000,0,1,3,3,0,9,1
363,41858180.0,8,5,10,15.6,512,0,1,2,3,0,1,0
364,17470180.0,8,4,0,14.0,256,0,0,3,3,1,2,0
365,9826180.0,8,4,10,14.0,512,0,1,3,3,1,2,0
366,9553180.0,4,4,10,15.6,1000,0,1,3,3,0,6,0
367,10918180.0,8,4,0,15.0,1000,0,0,3,3,0,6,0
368,34578180.0,16,4,0,11.6,512,0,0,3,3,0,8,1
369,5458180.0,16,3,10,15.6,512,0,1,3,3,0,7,0
370,7279818.0,16,5,10,15.6,512,0,1,3,3,0,8,0
371,8003450.0,8,4,10,16.0,256,0,1,3,3,0,8,0
372,6641180.0,8,4,10,13.4,1000,0,1,3,3,1,4,0
373,18145036.0,16,4,0,15.6,512,0,0,3,3,0,4,1
374,14740180.0,32,5,10,15.6,512,0,1,3,3,0,8,0
375,34034182.0,8,4,0,14.0,1000,0,0,3,3,0,8,1
376,15468180.0,8,4,10,16.0,512,0,1,3,3,0,9,1
377,3456180.0,8,4,0,15.6,512,0,0,3,3,0,12,0
378,44042180.0,8,4,0,15.6,256,0,0,3,3,0,2,1
379,10918180.0,8,4,0,15.6,256,1000,0,3,0,0,2,0
380,9098180.0,16,5,10,14.0,1000,0,1,3,3,0,8,1
381,6186180.0,16,4,10,14.0,512,0,1,3,3,0,8,0
382,7278180.0,32,5,0,15.6,512,0,0,3,3,0,6,0
383,9580298.0,16,4,10,15.6,512,0,1,3,3,0,6,0
384,14558180.0,4,4,10,10.0,512,0,1,3,3,0,2,0
385,4730180.0,32,5,10,15.6,512,0,1,3,3,0,2,0
386,3092180.0,8,4,0,11.6,512,0,0,3,3,0,12,0
387,10008180.0,8,4,10,16.0,512,0,1,3,3,0,6,0
388,40966380.0,8,4,10,16.0,512,0,1,2,3,0,1,0
389,9736818.0,4,4,10,15.5,512,0,1,3,3,0,6,0
390,9553180.0,8,4,10,15.0,512,0,1,3,3,0,6,0
391,10918180.0,16,4,10,15.6,1000,0,1,3,3,0,6,0
392,12738180.0,4,4,0,14.0,512,0,0,3,3,1,8,1
393,16924180.0,4,4,10,14.0,512,0,1,3,3,0,2,1
394,26570180.0,8,4,0,14.0,1000,0,0,3,3,1,2,0
395,10554180.0,16,3,0,11.6,512,0,0,3,3,0,0,0
396,6186180.0,16,5,10,15.6,512,0,1,3,3,0,8,0
397,7279818.0,8,4,10,14.0,512,0,1,3,3,0,8,0
398,36398180.0,16,4,0,15.6,1000,0,0,3,3,0,2,0
399,25296180.0,16,4,0,15.6,256,0,0,3,3,0,4,1
400,20564180.0,16,4,10,14.0,256,1000,1,3,0,0,6,1
401,10918180.0,16,5,0,15.5,1000,0,0,3,3,0,8,0
402,17834180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
403,6368180.0,8,4,10,15.6,512,0,1,3,3,0,0,0
404,20928180.0,8,4,0,15.6,512,0,1,3,3,0,9,0
405,11775400.0,16,5,10,15.0,512,0,1,3,3,0,6,1
406,7096180.0,16,4,10,15.6,512,0,1,3,3,0,8,0
407,33850180.0,16,5,10,16.0,512,0,1,3,3,0,9,0
408,10190180.0,16,4,0,15.6,512,0,0,3,3,0,0,0
409,17199000.0,16,4,0,15.6,512,0,0,3,3,0,6,0
410,20382180.0,16,5,10,15.6,512,0,1,2,3,0,1,0
411,3092180.0,8,4,0,15.6,256,1000,1,3,0,0,12,0
412,8351980.0,16,5,10,14.0,512,0,1,3,3,0,4,0
413,36853180.0,16,4,10,15.6,1000,0,1,3,3,0,17,1
414,12374180.0,8,4,10,14.0,512,0,1,3,3,0,4,1
415,10008180.0,32,5,0,14.0,1000,0,1,3,3,0,6,0
416,18198180.0,8,4,10,15.6,128,0,1,3,3,0,2,0
417,12556180.0,16,4,10,16.0,512,0,1,3,3,0,6,0
418,9098180.0,16,4,10,14.0,512,0,1,3,3,0,2,0
419,9553180.0,4,4,10,13.3,512,0,1,3,3,1,6,0
420,14319760.0,8,4,10,13.3,512,0,1,3,3,0,6,1
421,14558180.0,16,4,10,11.6,1000,0,1,3,3,0,2,1
422,19290180.0,8,4,10,15.6,1000,0,1,3,3,0,4,1
423,10918180.0,8,4,0,15.6,512,0,1,3,3,0,6,0
424,29482180.0,16,5,10,15.6,256,0,1,3,3,0,2,1
425,10918180.0,8,4,10,15.6,1000,1000,1,3,0,0,6,0
426,14558180.0,8,5,10,15.6,512,0,1,3,3,0,8,0
427,3456180.0,8,4,0,15.6,256,1000,0,3,0,0,12,0
428,23658180.0,8,5,10,14.0,512,0,1,3,3,0,2,0
429,10918180.0,16,4,7,15.6,512,0,1,3,3,0,2,0
430,14207102.0,16,5,10,15.6,1000,0,1,3,3,0,4,0
431,20564180.0,16,4,10,16.1,1000,0,1,3,3,0,6,1
432,33395180.0,16,5,0,15.6,1000,0,0,3,3,0,8,1
433,20382180.0,16,4,10,15.6,512,0,1,2,3,0,1,0
434,8351980.0,16,4,0,14.0,128,0,0,3,3,0,4,0
435,3092180.0,4,4,0,13.4,512,0,0,3,3,1,12,0
436,36853180.0,16,5,10,14.0,512,0,1,3,3,0,17,1
437,12374180.0,8,4,10,15.6,512,0,1,3,3,0,4,1
438,18198180.0,8,4,0,11.6,0,1000,0,3,1,0,2,0
439,3456180.0,16,4,10,13.3,512,0,1,3,3,0,12,0
440,12556180.0,16,4,10,14.0,512,0,1,3,3,0,6,0
441,9098180.0,16,4,10,14.0,512,0,1,3,3,1,2,0
442,14319760.0,8,4,10,15.6,512,0,1,3,3,0,6,1
443,10008180.0,4,4,10,15.6,1000,0,1,3,3,0,6,0
444,10918180.0,16,4,10,13.3,1000,0,1,3,3,0,2,0
445,14207102.0,8,4,0,15.6,512,0,0,3,3,0,4,0
446,14558180.0,16,5,0,11.6,512,0,0,3,3,0,2,1
447,12192180.0,4,4,10,15.6,512,0,1,3,3,0,9,1
448,7623980.0,8,4,0,15.6,512,0,0,3,3,0,4,0
449,56327180.0,8,5,10,15.6,1000,0,1,2,3,0,1,0
450,16287180.0,8,5,0,15.6,1000,0,0,3,3,0,6,0
451,17652180.0,8,4,10,11.6,512,0,1,3,3,0,9,1
452,5330780.0,8,4,10,14.0,512,0,1,3,3,0,2,0
453,16378180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
454,28642250.0,16,4,10,16.1,512,0,1,3,3,0,4,1
455,14376180.0,16,4,0,15.6,512,0,0,3,3,0,9,1
456,17289818.0,8,4,10,14.0,512,0,1,3,3,0,6,1
457,34578180.0,32,3,0,14.0,256,0,0,3,3,1,2,1
458,18198180.0,16,4,10,15.6,512,0,1,3,3,0,2,1
459,3092180.0,16,5,10,15.6,512,0,1,3,3,0,12,0
460,7460180.0,4,4,10,15.6,512,0,1,3,3,0,2,0
461,6550180.0,16,4,10,16.0,512,0,1,3,3,0,13,0
462,55508180.0,16,4,10,15.6,256,1000,1,3,0,1,4,1
463,10008180.0,8,5,10,15.6,256,1000,1,3,0,0,6,0
464,3092180.0,16,5,0,11.6,512,0,0,3,3,1,2,0
465,17652180.0,16,5,10,14.0,512,0,1,3,3,0,9,1
466,11373180.0,16,5,10,16.0,512,0,1,3,3,1,4,1
467,9553180.0,4,4,10,15.6,512,0,1,3,3,0,6,0
468,31302180.0,8,4,10,16.1,512,0,1,3,3,0,2,1
469,23567180.0,8,4,10,15.6,1000,0,1,3,3,0,9,1
470,51049180.0,32,5,10,17.3,512,0,0,3,3,0,4,1
471,10918180.0,8,4,10,11.6,512,0,1,3,3,0,6,0
472,3820180.0,4,4,10,14.0,512,0,1,3,3,0,2,0
473,12738180.0,16,4,10,14.0,512,0,1,3,3,0,8,0
474,11684400.0,8,4,10,15.6,512,0,1,3,3,0,2,0
475,7279818.0,8,4,0,15.6,1000,0,0,3,3,0,8,0
476,7096180.0,16,5,0,11.6,1000,0,0,3,3,1,4,0
477,7460180.0,16,4,10,15.6,1000,0,1,3,3,0,2,0
478,14194180.0,32,5,10,15.6,512,0,1,3,3,0,4,0
479,3456180.0,16,4,10,15.6,512,0,1,3,3,0,12,0
480,12010180.0,4,4,10,13.4,1000,0,1,3,3,1,2,1
481,15832180.0,16,4,10,15.6,2000,0,1,3,3,0,8,0
482,29664180.0,16,4,10,15.6,256,1000,1,3,0,0,6,1
483,3092180.0,8,4,0,14.0,512,0,0,3,3,0,12,0
484,29482180.0,8,4,0,11.6,1000,1000,0,3,0,0,2,0
485,6297200.0,8,4,10,14.0,512,0,1,3,3,0,8,0
486,19108180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
487,10008180.0,8,4,10,15.6,256,0,1,3,3,0,6,0
488,12920180.0,4,4,10,15.6,512,0,1,3,3,0,2,0
489,49138180.0,8,4,0,14.0,512,0,0,3,3,0,2,1
490,24750180.0,16,4,10,14.0,512,0,1,3,3,0,9,1
491,9553180.0,16,5,0,14.0,512,0,0,3,3,1,6,0
492,25114180.0,4,4,10,11.6,512,0,1,2,3,0,1,0
493,13077974.0,16,5,10,15.6,512,0,1,3,3,0,4,1
494,7551180.0,8,4,10,13.3,512,0,1,3,3,1,4,0
495,10918180.0,16,5,0,16.1,0,1000,0,3,1,0,6,0
496,10827180.0,8,4,10,11.6,512,0,1,3,3,0,6,1
497,4912180.0,16,4,10,15.6,1000,0,1,3,3,0,0,0
498,11828180.0,32,4,10,15.6,512,0,1,3,3,0,8,1
499,8003450.0,16,4,10,14.0,512,0,1,3,3,1,8,0
500,15832180.0,8,4,7,15.6,512,0,1,3,3,0,9,1
501,10554180.0,8,3,0,16.0,512,0,0,3,3,0,2,0
502,15904980.0,8,4,0,15.6,512,0,0,3,3,1,2,1
503,15468180.0,8,4,10,15.6,256,1000,1,3,0,1,9,1
504,25114180.0,16,4,10,15.6,512,0,1,2,3,0,1,0
505,13077974.0,8,4,7,13.0,1000,0,1,3,3,0,4,1
506,7551180.0,8,4,0,15.6,256,1000,1,3,0,0,4,0
507,3092180.0,8,4,10,14.0,512,0,1,3,3,0,12,0
508,10827180.0,8,4,10,14.0,512,0,1,3,3,0,6,1
509,11227580.0,8,4,10,15.6,512,0,1,3,3,0,4,0
510,19654180.0,8,4,0,14.0,512,0,0,3,3,0,6,1
511,10008180.0,8,4,10,15.6,512,0,1,3,3,0,6,0
512,10918180.0,16,4,0,15.6,512,0,0,3,3,0,2,1
513,20018180.0,8,3,10,15.6,1000,0,1,2,3,0,1,0
514,20018180.0,8,4,0,14.0,512,0,0,3,3,0,2,0
515,9553180.0,8,4,10,15.6,128,1000,1,3,0,0,6,0
516,26388180.0,4,4,10,15.6,512,0,1,3,3,0,9,0
517,29118180.0,8,4,10,13.0,512,0,1,3,3,0,2,0
518,19290180.0,8,4,10,15.6,512,0,1,3,3,0,2,0
519,10918180.0,16,4,10,14.0,1000,0,1,3,3,0,6,0
520,25114180.0,8,4,10,11.6,256,1000,1,2,0,0,1,0
521,31029180.0,8,4,10,15.6,1000,0,1,3,3,0,6,1
522,28208180.0,8,4,10,15.6,512,0,1,3,3,0,0,1
523,3456180.0,16,5,10,16.1,512,0,1,3,3,0,12,0
524,10943660.0,8,4,10,15.6,512,0,1,3,3,0,0,0
525,12829180.0,16,5,10,15.6,1000,0,1,3,3,0,6,0
526,28208180.0,32,5,10,13.3,0,1000,1,3,1,0,2,1
527,7096180.0,16,5,10,14.0,512,0,1,3,3,1,8,0
528,16587662.0,16,4,10,15.6,256,0,1,3,3,0,6,0
529,6186180.0,8,3,0,13.4,256,0,1,3,3,0,8,0
530,11100180.0,16,5,10,14.0,1000,0,1,3,3,1,8,0
531,3092180.0,16,4,0,15.6,512,0,0,3,3,0,12,0
532,7733180.0,4,4,0,14.0,512,0,0,3,3,0,6,0
533,13557180.0,8,4,10,13.0,512,0,1,3,3,0,4,1
534,16287180.0,8,4,10,16.1,512,0,1,3,3,0,4,0
535,10008180.0,16,4,10,15.6,512,0,1,3,3,0,6,0
536,14558180.0,8,4,10,11.6,512,0,1,3,3,0,0,0
537,7460180.0,16,4,0,15.6,1000,0,1,3,3,0,2,0
538,6550180.0,8,4,10,14.0,1000,0,1,3,3,0,8,0
539,9553180.0,8,4,0,14.0,2000,0,0,3,3,0,6,0
540,34578180.0,4,4,0,15.6,512,0,0,3,3,0,2,1
541,12375818.0,8,4,10,15.6,512,0,1,3,3,0,6,1
542,11373180.0,16,8,10,15.6,512,0,1,3,3,0,6,0
543,10918180.0,16,5,10,14.0,512,0,1,3,3,1,6,0
544,8370180.0,8,4,10,11.6,512,0,1,3,3,0,4,0
545,14558180.0,8,4,10,15.6,512,0,1,3,3,0,4,1
546,9462180.0,8,4,10,15.6,1000,0,1,3,3,0,4,0
547,3456180.0,8,4,0,0.0,1000,0,0,3,3,0,12,0
548,13830180.0,8,4,0,0.0,256,0,0,3,3,0,9,1
549,28737800.0,8,4,10,16.0,512,0,1,3,3,1,2,1
550,7733180.0,16,5,10,15.6,512,0,1,3,3,0,4,0
551,7096180.0,8,4,0,14.0,512,0,0,3,3,1,8,0
552,25114180.0,8,4,10,14.0,512,0,1,2,3,0,1,0
553,21474180.0,16,4,10,15.6,256,0,1,3,3,0,2,0
554,15722980.0,8,4,10,15.6,512,0,1,3,3,0,4,1
555,3092180.0,8,5,0,15.6,256,0,0,3,3,0,12,0
556,7097818.0,8,4,10,15.6,512,0,1,3,3,0,6,0
557,23658180.0,4,4,10,14.0,512,0,1,3,3,0,15,0
558,43678180.0,8,4,10,14.0,512,0,1,3,3,0,2,0
559,10008180.0,32,5,0,15.6,2000,0,0,3,3,0,6,0
560,15923180.0,4,4,0,15.6,256,1000,0,3,0,0,6,1
561,16742180.0,8,4,8,15.6,512,0,1,3,3,0,2,0
562,11373180.0,8,3,10,11.6,512,0,1,3,3,0,4,0
563,9553180.0,16,5,0,14.0,512,0,0,3,3,0,6,0
564,35124180.0,16,4,10,13.4,512,0,1,3,3,1,8,1
565,25114180.0,4,4,10,14.0,512,0,1,3,3,0,2,1
566,16270800.0,8,4,0,15.6,512,0,0,3,3,0,2,1
567,10918180.0,16,4,7,13.0,512,0,1,3,3,0,6,0
568,12374180.0,32,5,10,14.0,512,0,1,3,3,0,4,0
569,25114180.0,8,4,10,15.6,512,0,1,3,3,0,1,0
570,31848180.0,8,4,10,15.6,512,0,1,3,3,0,8,0
571,3456180.0,16,4,10,11.6,512,0,1,2,3,0,12,0
572,5731180.0,8,3,10,15.6,512,0,1,3,3,0,8,0
573,6550180.0,8,4,10,13.0,512,0,1,3,3,0,2,0
574,7769580.0,8,4,0,16.0,512,0,0,3,3,0,4,0
575,6186180.0,32,4,10,15.6,512,0,1,3,3,0,8,0
576,16196180.0,8,4,10,15.6,1000,0,1,3,3,0,2,1
577,18018000.0,16,4,10,14.0,512,0,1,3,3,1,4,1
578,15832180.0,16,4,10,15.6,1000,0,1,3,3,0,2,0
579,3092180.0,16,4,8,0.0,1000,0,1,3,3,0,12,0
580,13102180.0,8,3,10,15.6,512,0,1,3,3,0,8,1
581,7179900.0,16,5,10,16.0,512,0,1,3,3,0,8,0
582,8370180.0,4,4,10,15.6,256,0,1,3,3,0,2,0
583,10008180.0,4,4,10,15.6,128,0,1,3,3,0,6,0
584,23658180.0,8,4,10,14.0,128,1000,1,3,0,0,9,0
585,33670000.0,8,4,10,15.0,512,0,1,3,3,0,2,1
586,27389180.0,8,4,10,13.3,512,0,1,3,3,0,0,1
